transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,original_transaction_id,currency,notes_suspicious
T00155,U131,2019-06-10,Expense,Food,47.0,Card,Bengaluru,Paid electricity bill,T00155,INR,False
T10688,U164,2020-03-26,Expense,Rent,160.0,Bank Transfer,Jaipur,,T10688,INR,False
T11189,U045,2021-07-03,Expense,Food,600.0,Cash,Bengaluru,Course fee via app,T11189,INR,False
T08825,U183,2021-02-20,Income,Bonus,42819.0,Card,Ahmedabad,Gift via app,T08825,INR,False
T11091,U150,2022-07-16,Expense,Food,164.0,Bank Transfer,Jaipur,7LFdoPRzhpf,T11091,INR,False
T14178,U146,2019-07-10,Expense,Rent,349.0,Bank Transfer,Jaipur,Gift,T14178,INR,False
T09491,U106,2021-08-15,Expense,Education,548.0,UPI,Mumbai,Monthly rent,T09491,INR,False
T08671,U042,2019-02-18,Expense,Utilities,2209.0,Card,Bengaluru,Paid electricity bill,T08671,INR,False
T10156,U091,2021-01-20,Expense,Rent,490.0,Bank Transfer,Delhi,,T10156,INR,False
T12486,U034,2019-05-26,Expense,Rent,6523.0,Cash,Delhi,Monthly rent,T12486,INR,False
T02655,U013,2020-08-19,Income,Other Income,76838.0,UPI,Kolkata,Uber to office,T02655,INR,False
T01251,U136,2019-01-25,Expense,Rent,1364.0,Card,Chennai,,T01251,USD,False
T07139,U025,2020-08-05,Expense,Education,767.0,Card,Pune,Uber to office,T07139,INR,False
T11750,U049,2021-03-08,Expense,Travel,117.0,,Delhi,Monthly rent late,T11750,INR,False
T05211,U001,2022-11-30,Expense,Utilities,102.0,Cash,Lucknow,Monthly rent,T05211,INR,False
T01271,U047,2019-09-03,Expense,Rent,416.0,UPI,pune,Netflix subscription,T01271,INR,False
T12823,U109,2021-10-30,Expense,Entertainment,111.0,Bank Transfer,Hyderabad,Grocery shopping,T12823,INR,False
T05730,U076,2021-03-02,Expense,Entertainment,831.0,Bank Transfer,Kolkata,fADSGGeLdIUz9KhNcw,T05730,INR,True
T00038,U047,2020-06-09,Income,Salary,49333.0,Bank Transfer,Bengaluru,,T00038,INR,False
T06339,U036,2020-08-03,Expense,Entertainment,117.0,UPI,Lucknow,Uber to office,T06339,INR,False
T05864,U044,2020-11-07,Expense,Utilities,366.0,UPI,Jaipur,Doctor visit,T05864,INR,False
T08764,U055,2021-11-22,Expense,Rent,710.0,Card,Mumbai,Netflix subscription,T08764,INR,False
T12348,U042,2021-10-10,Expense,Food,480.0,UPI,Lucknow,Salary,T12348,INR,False
T07760,U114,2021-07-24,Income,Salary,72217.0,Cash,Kolkata,Grocery shopping ,T07760,INR,False
T09286,U160,2019-02-20,Expense,Travel,1945.0,Cash,Jaipur,Gift via app,T09286,INR,False
T13284,U090,2019-08-03,Expense,Utilities,32.0,Card,Pune,Grocery shopping,T13284,INR,False
T13099,U035,2019-11-23,Expense,Entertainment,366.0,Cash,Jaipur,Grocery shopping,T13099,INR,False
T07554,U057,2022-11-05,Income,Bonus,69315.0,Cash,Chennai,Paid electricity bill via app,T07554,USD,False
T09196,U118,2021-03-23,Expense,Travel,-786.0,Bank Transfer,Bengaluru,Netflix subscription ,T09196,INR,False
T08216,U051,2019-10-31,Income,Salary,42490.0,Cash,Kolkata,Grocery shopping,T08216,INR,False
T11884,U077,2022-09-20,Expense,Food,642.0,Cash,Hyderabad,D3QuRGl5j4yuEvu,T11884,INR,True
T06735,U016,2019-06-12,Expense,Travel,614.0,Bank Transfer,Hyderabad,Salary ,T06735,INR,False
T11126,U054,2022-09-25,Expense,Health,201.0,Cash,Ahmedabad,Netflix subscription,T11126,INR,False
T09160,U129,2021-09-02,Expense,Travel,182.0,Bank Transfer,Delhi,Course fee,T09160,INR,False
T03666,U065,2022-06-20,Expense,Entertainment,465.0,Bank Transfer,Delhi,Dinner at resto,T03666,USD,False
T02411,U059,2020-05-25,Expense,Rent,1253.0,UPI,Jaipur,Netflix subscription via app,T02411,INR,False
T00296,U082,2019-09-16,Expense,Food,527.0,Bank Transfer,Pune,Gift,T00296,INR,False
T04299,U138,2022-12-13,Expense,Rent,457.0,UPI,Mumbai,Gift,T04299,INR,False
T00859,U091,2019-08-24,Expense,Entertainment,135.0,UPI,Hyderabad,uGLMTS2HW,T00859,INR,False
T04402,U165,2020-06-13,Expense,Food,6543.0,Cash,Pune,Paid electricity bill late,T04402,INR,False
T08652-1,U162,,Expense,Travel,1713.0,Cash,Jaipur,Gift,T08652,INR,False
T13750,U057,2021-04-15,Expense,Savings,45.0,UPI,Mumbai,Doctor visit,T13750,INR,False
T08158,U112,2020-11-01,Expense,Rent,72.0,Cash,Jaipur,Gift via app,T08158,INR,False
T03941,U181,2021-12-07,Expense,Food,462.0,UPI,Chennai,Salary,T03941,INR,False
T03627-1,U165,2020-08-13,Expense,Food,1220.0,Card,Bengaluru,Uber to office,T03627,INR,False
T09082,U100,2019-09-30,Expense,Entertainment,70.0,Cash,Mumbai,,T09082,INR,False
T11961,U143,2019-08-19,Expense,Savings,50.0,Bank Transfer,Pune,Salary late,T11961,INR,False
T04197,U143,2022-11-12,Expense,Travel,184.0,Card,Hyderabad,Uber to office,T04197,INR,False
T04647,U088,2020-05-08,Expense,Rent,2081.0,Bank Transfer,Hyderabad,Netflix subscription,T04647,INR,False
T06193,U122,2020-05-29,Income,Bonus,55407.0,Cash,Bengaluru,Dinner at resto ,T06193,INR,False
T02800,U167,2021-04-05,Expense,Food,111.0,Cash,Bengaluru,Grocery shopping cash,T02800,INR,False
T08614,U088,2021-12-05,Expense,Rent,437.0,Bank Transfer,Mumbai,Dinner at resto cash,T08614,INR,False
T13650,U082,2020-03-29,Expense,Food,999999.0,Card,Hyderabad,Course fee late,T13650,INR,False
T11459,U027,2022-01-13,Income,Bonus,72765.0,Bank Transfer,Bengaluru,Salary ,T11459,INR,False
T05986,U045,2019-05-06,Income,Salary,53363.0,Bank Transfer,Jaipur,Grocery shopping,T05986,INR,False
T00664,U148,2019-01-16,Expense,Rent,278.0,Cash,Pune,Paid electricity bill,T00664,INR,False
T03553,U182,2020-01-10,Expense,Food,374.0,Bank Transfer,Mumbai,Dinner at resto,T03553,INR,False
T14023,U034,2022-10-06,Income,Bonus,47686.0,Cash,Ahmedabad,Grocery shopping,T14023,INR,False
T07420,U147,2019-06-25,Expense,Utilities,356.0,Cash,Chennai,Course fee,T07420,INR,False
T06012,U038,2020-04-12,Expense,Utilities,160.0,Cash,Mumbai,Gift late,T06012,INR,False
T09541,U036,2019-01-11,Expense,Rent,234.0,Cash,Lucknow,,T09541,INR,False
T14704,U001,2020-08-09,Income,Other Income,55351.0,Card,Jaipur,Gift,T14704,INR,False
T06040,U077,2022-01-19,Expense,Food,1443.0,,Lucknow,Monthly rent,T06040,INR,False
T00853,U099,2022-01-14,Expense,Others,12728.0,Bank Transfer,Pune,Doctor visit,T00853,USD,False
T08215,U007,2019-07-02,Expense,Entertainment,1972.0,UPI,,Course fee,T08215,INR,False
T02701,U098,2020-10-24,Expense,Rent,969.0,Card,Ahmedabad,Salary,T02701,INR,False
T10274,U087,2020-07-02,Expense,Food,666.0,UPI,Bengaluru,Monthly rent,T10274,INR,False
T07840,U116,2019-02-11,Expense,Rent,262.0,Card,Ahmedabad,,T07840,INR,False
T14038-1,U170,2021-04-10,Income,Bonus,58814.0,Bank Transfer,Hyderabad,Netflix subscription via app,T14038,INR,False
T04166,U074,2021-02-15,Expense,Travel,4409.0,UPI,Kolkata,Course fee,T04166,INR,False
T06260,U142,2020-09-17,Expense,Food,261.0,Card,Mumbai,Salary,T06260,INR,False
T12568,U114,2021-02-06,Income,Bonus,66594.0,Card,Kolkata,TcWJmtPa,T12568,USD,False
T13611,U169,2020-07-29,Expense,Utilities,276.0,UPI,Mumbai,NxH69Odw2,T13611,INR,False
T01558,U025,2022-08-12,Expense,Food,201.0,Card,Mumbai,,T01558,INR,False
T01152,U142,2021-08-09,Income,Bonus,54405.0,Bank Transfer,Mumbai,Monthly rent via app,T01152,INR,False
T11060,U111,2019-12-12,Expense,Rent,2070.0,Bank Transfer,Pune,Dinner at resto ,T11060,INR,False
T06138,U134,2021-03-11,Expense,Food,400.0,Cash,Bengaluru,Gift cash,T06138,USD,False
T14362,U014,2021-02-01,Expense,Travel,77.0,Cash,Hyderabad,Uber to office ,T14362,INR,False
T09447,U027,2020-05-08,Expense,Others,103.0,Bank Transfer,Ahmedabad,ezebfSjgbIcK3D,T09447,INR,False
T02373,U051,2020-02-27,Expense,Food,,Card,Mumbai,Doctor visit,T02373,,False
T03813,U157,2022-06-26,Expense,Food,404.0,Bank Transfer,Jaipur,NUGOxY5uEE6VGxC6Dd,T03813,USD,True
T11745,U117,2021-12-27,Expense,Rent,360.0,Bank Transfer,Bengaluru,Grocery shopping,T11745,INR,False
T10177,U005,2019-11-05,Income,Bonus,76426.0,Bank Transfer,Kolkata,Salary,T10177,INR,False
T01467,U006,2020-05-09,Expense,Food,1012.0,UPI,Delhi,oUUq1sbTZ0KCLrWUTx,T01467,INR,True
T14435,U068,2021-06-03,Expense,Food,1000.0,UPI,Delhi,Dinner at resto,T14435,INR,False
T13053,U037,2021-04-22,Expense,Entertainment,905.0,Bank Transfer,Ahmedabad,Paid electricity bill,T13053,USD,False
T00150,U146,2021-08-22,Expense,Savings,448.0,Bank Transfer,Mumbai,Course fee,T00150,INR,False
T03858,U033,2021-09-28,Expense,Travel,581.0,UPI,Lucknow,Salary,T03858,INR,False
T03914,U034,2021-07-08,Expense,Travel,645.0,Cash,Chennai,Netflix subscription ,T03914,INR,False
T14175,U093,2019-10-11,Expense,Food,215.0,Card,Kolkata,Paid electricity bill cash,T14175,INR,False
T01296,U046,2021-11-04,Expense,Rent,611.0,Card,Kolkata,Doctor visit ,T01296,INR,False
T06180,U165,2019-10-11,Expense,Health,164.0,Bank Transfer,,Salary,T06180,INR,False
T05243,U190,2020-11-19,Expense,Travel,303.0,UPI,Kolkata,Course fee ,T05243,INR,False
T14571,U087,2021-04-16,Expense,Food,2228.0,Cash,Mumbai,Paid electricity bill,T14571,INR,False
T14344,U163,2020-09-28,Expense,Rent,255.0,Cash,Delhi,Salary,T14344,INR,False
T11456,U076,2019-06-16,Expense,,356.0,Cash,Chennai,Dinner at resto,T11456,INR,False
T07828,U160,2022-01-11,Expense,Food,207.0,Bank Transfer,Kolkata,Monthly rent,T07828,INR,False
T13967,U080,2021-02-04,Expense,Food,87.0,Bank Transfer,Kolkata,,T13967,INR,False
T06118,U054,2019-09-01,Expense,Food,584.0,Card,Delhi,Course fee,T06118,INR,False
T00510,U117,2021-10-22,Expense,Food,248.0,Card,Kolkata,Gift cash,T00510,INR,False
T01678,U160,2019-03-21,Income,Other Income,45533.0,Bank Transfer,Mumbai,Salary ,T01678,INR,False
T09154,U150,,Expense,Entertainment,5781.0,Cash,Delhi,Salary,T09154,INR,False
T03831,U108,2022-11-05,Income,Salary,75900.0,UPI,Bengaluru,Monthly rent ,T03831,INR,False
T07383,U107,2021-01-14,Expense,Food,304.0,Cash,Hyderabad,Gift,T07383,INR,False
T08078,U041,2022-12-23,Expense,Rent,1342.0,Cash,Hyderabad,Uber to office,T08078,INR,False
T04819,U004,2021-08-04,Expense,Food,476.0,Cash,Ahmedabad,Gift cash,T04819,INR,False
T14085,U099,2020-01-08,Expense,Food,1836.0,UPI,Pune,Monthly rent cash,T14085,INR,False
T00022,U118,2022-04-16,Expense,Entertainment,92.0,Bank Transfer,Kolkata,Paid electricity bill,T00022,INR,False
T10567,U076,2019-07-03,Expense,Rent,1625.0,Card,Jaipur,Salary late,T10567,INR,False
T14763,U052,2022-04-26,Income,Salary,57613.0,Card,Delhi,,T14763,INR,False
T14563,U180,2022-08-23,Expense,Utilities,376.0,UPI,Lucknow,Dinner at resto,T14563,INR,False
T13547,U094,2022-03-05,Expense,Rent,92.0,Card,Kolkata,Gift,T13547,INR,False
T13093,U138,2019-09-21,Expense,Travel,130.0,Bank Transfer,hyderabad,Course fee,T13093,INR,False
T01858,U105,2022-01-11,Expense,Food,252.0,Cash,Ahmedabad,Salary,T01858,INR,False
T10924,U145,2022-06-23,Expense,Entertainment,98.0,,Mumbai,Dinner at resto,T10924,INR,False
T02472,U167,2020-12-09,Expense,Entertainment,1410.0,Card,,,T02472,INR,False
T07306,U060,2021-03-24,Expense,Rent,105.0,UPI,Lucknow,Doctor visit,T07306,INR,False
T06963,U095,2021-04-12,Expense,Rent,149.0,Cash,Chennai,GicUyo3QZlua,T06963,INR,False
T12875,U027,2019-02-14,Expense,,1460.0,UPI,Chennai,Doctor visit,T12875,INR,False
T06349,U190,2020-01-19,Income,Other Income,71181.0,UPI,Delhi,Netflix subscription,T06349,INR,False
T01869,U105,2021-11-05,Expense,Food,580.0,Bank Transfer,Pune,Netflix subscription,T01869,INR,False
T00985,U044,2021-10-16,Expense,Rent,545.0,Bank Transfer,Kolkata,Uber to office,T00985,INR,False
T09184,U132,2022-10-01,Expense,Food,109.0,Bank Transfer,Bengaluru,Gift,T09184,INR,False
T06622,U144,2019-09-11,Expense,Food,80.0,Card,Lucknow,Salary,T06622,INR,False
T05046,U101,2020-08-04,Income,Bonus,55448.0,Cash,Bengaluru,OkSl27OasapS6rCA,T05046,INR,True
T00918,U099,2022-09-04,Expense,Savings,192.0,UPI,Lucknow,Grocery shopping,T00918,INR,False
T06236,U133,2019-10-22,Expense,Others,240.0,Bank Transfer,bengaluru,Monthly rent,T06236,INR,False
T09928,U068,2019-11-09,Expense,Entertainment,126.0,Card,ahmedabad,Salary,T09928,INR,False
T02675,U074,2020-01-28,Expense,Rent,1629.0,Cash,Lucknow,Doctor visit cash,T02675,INR,False
T01344,U001,2021-03-29,Expense,Food,439.0,UPI,Hyderabad,Gift,T01344,INR,False
T02538,U182,2020-04-05,Expense,Travel,3284.0,UPI,Delhi,Paid electricity bill late,T02538,INR,False
T04980,U100,2019-11-28,Expense,Rent,458.0,Cash,Bengaluru,Grocery shopping,T04980,INR,False
T13525,U063,2019-02-20,Expense,Rent,1433.0,Card,Delhi,Grocery shopping late,T13525,INR,False
T06364,U010,2020-06-13,Expense,Rent,384.0,Card,Jaipur,,T06364,INR,False
T10523-1,U156,2022-02-01,Expense,Food,127.0,UPI,Ahmedabad,Grocery shopping,T10523,USD,False
T04355,U002,2020-04-25,Expense,Food,7359.0,UPI,Jaipur,Salary,T04355,INR,False
T02860,U110,2019-06-27,Expense,Rent,3077.0,Cash,Delhi,Doctor visit,T02860,INR,False
T04245-1,U177,2020-03-02,Expense,Others,88.0,Card,Delhi,Doctor visit late,T04245,INR,False
T12164,U102,2020-03-02,Expense,Travel,20.0,Bank Transfer,Hyderabad,Netflix subscription cash,T12164,INR,False
T11688,U086,2021-08-29,Expense,Rent,1499.0,Cash,Hyderabad,Grocery shopping,T11688,INR,False
T00623,U004,2019-07-26,Expense,Food,3930.0,Cash,Jaipur,Dinner at resto,T00623,INR,False
T02039,U050,2022-01-24,Expense,Rent,488.0,Cash,Kolkata,,T02039,INR,False
T11560,U067,2019-07-12,Expense,Food,36.0,UPI,Bengaluru,Salary cash,T11560,INR,False
T13514,U046,2020-02-17,Expense,Entertainment,288.0,UPI,Bengaluru,Uber to office,T13514,INR,False
T10594,U120,2022-08-08,Expense,Food,5400.0,Bank Transfer,Delhi,Doctor visit,T10594,INR,False
T14728,U090,2019-11-25,Expense,Food,374.0,Card,Pune,Paid electricity bill late,T14728,INR,False
T12667,U054,2021-09-15,Expense,Food,365.0,UPI,Pune,Uber to office,T12667,INR,False
T09304-1,U025,2020-05-25,Expense,Food,4318.0,Bank Transfer,Ahmedabad,Salary ,T09304,INR,False
T07568,U025,2021-10-06,Expense,Entertainment,298.0,Card,Jaipur,hBz81no7L1,T07568,INR,False
T00739,U076,2020-12-28,Expense,Food,902.0,Cash,Bengaluru,Dinner at resto ,T00739,INR,False
T05847,U154,2021-05-01,Expense,Food,424.0,,Kolkata,Netflix subscription via app,T05847,INR,False
T03798,U044,2022-01-31,Expense,Travel,428.0,UPI,Chennai,RNhdIbmIwXfsOTAot,T03798,INR,True
T01170,U116,2020-08-25,Expense,Food,133.0,Cash,Lucknow,Paid electricity bill late,T01170,INR,False
T03447,U167,2021-10-19,Income,Salary,49111.0,UPI,Lucknow,Dinner at resto ,T03447,INR,False
T00195,U137,2020-07-09,Expense,Food,47.0,Card,Pune,mAwEWPOy3LrS,T00195,INR,False
T06539,U183,2020-01-08,Expense,Travel,2106.0,Bank Transfer,Jaipur,,T06539,INR,False
T06924,U180,2021-08-21,Expense,Health,1327.0,Bank Transfer,Lucknow,Netflix subscription,T06924,INR,False
T10317,U187,2022-12-23,Expense,Rent,92.0,Card,Jaipur,Paid electricity bill,T10317,INR,False
T05222,U056,2020-10-10,Expense,Others,77.0,Card,Ahmedabad,Paid electricity bill,T05222,INR,False
T06050,U029,2019-09-27,Expense,Food,67.0,UPI,Lucknow,Ww2oL2xdhiC,T06050,INR,False
T05758,U101,2020-09-05,Expense,Food,1087.0,Cash,Lucknow,Doctor visit,T05758,INR,False
T09114,U114,2022-11-20,Expense,Food,236.0,UPI,Ahmedabad,Netflix subscription ,T09114,INR,False
T03102,U170,2022-12-12,Expense,Rent,1016.0,UPI,Jaipur,Doctor visit cash,T03102,INR,False
T08320,U170,2020-08-31,Expense,Utilities,162.0,UPI,Hyderabad,Paid electricity bill,T08320,INR,False
T01815,U099,2020-07-29,Expense,Entertainment,,Card,Mumbai,Gift via app,T01815,,False
T14981,U173,2022-10-13,Expense,Rent,661.0,Bank Transfer,Ahmedabad,Course fee,T14981,INR,False
T07764,U067,2020-04-17,Expense,Food,640.0,Bank Transfer,Delhi,Paid electricity bill,T07764,INR,False
T14226,U057,2022-04-22,Expense,Entertainment,822.0,Bank Transfer,Hyderabad,Doctor visit,T14226,INR,False
T10402,U073,2022-06-22,Expense,Rent,353.0,Bank Transfer,Pune,Monthly rent,T10402,USD,False
T14082,U110,2020-07-26,Expense,Utilities,106.0,Card,Chennai,Course fee,T14082,INR,False
T07223,U150,2019-08-26,Expense,Food,745.0,Card,Delhi,Gift,T07223,INR,False
T03438,U076,2020-02-25,Expense,Travel,1037.0,Bank Transfer,Mumbai,Paid electricity bill cash,T03438,INR,False
T04552,U035,2021-08-08,Expense,Entertainment,1643.0,Bank Transfer,Lucknow,Grocery shopping,T04552,INR,False
T09261,U060,2021-02-09,Expense,Food,332.0,,Delhi,Netflix subscription,T09261,INR,False
T05553,U039,2022-11-06,Expense,Entertainment,177.0,Card,Delhi,,T05553,INR,False
T05731,U128,2020-11-22,Income,Salary,58158.0,Card,bengaluru,Doctor visit,T05731,INR,False
T07944,U092,2022-02-06,Expense,Rent,394.0,Cash,Kolkata,Salary ,T07944,INR,False
T06906,U175,2019-09-04,Expense,Entertainment,12.0,Card,Bengaluru,Doctor visit,T06906,INR,False
T04096,U094,2022-01-07,Income,Salary,82077.0,Cash,Kolkata,Netflix subscription,T04096,INR,False
T04852,U035,2020-12-30,Income,Other Income,42452.0,Bank Transfer,Chennai,Grocery shopping,T04852,USD,False
T09939,U066,2020-07-21,Expense,Rent,104.0,Card,Lucknow,,T09939,INR,False
T03254,U067,2020-08-14,Expense,Savings,501.0,UPI,Ahmedabad,Course fee,T03254,INR,False
T13971,U171,2020-07-17,Expense,Travel,41.0,UPI,Bengaluru,Grocery shopping,T13971,USD,False
T09428,U029,2022-07-11,Expense,Entertainment,216.0,Cash,,Uber to office,T09428,INR,False
T07384,U080,2020-07-10,Expense,Rent,11680.0,Bank Transfer,Chennai,Doctor visit,T07384,INR,False
T01761,U140,2021-09-17,Expense,Food,166.0,UPI,Delhi,Doctor visit,T01761,INR,False
T05869,U145,2019-08-30,Expense,Food,113.0,Cash,Lucknow,Course fee,T05869,USD,False
T04432,U144,2019-04-24,Expense,Utilities,1086.0,Card,DELHI,Doctor visit,T04432,INR,False
T05136,U174,2020-01-12,Expense,Travel,1339.0,Cash,Lucknow,Doctor visit,T05136,INR,False
T04320,U032,2021-02-28,Expense,Food,1678.0,Card,Kolkata,Salary ,T04320,INR,False
T05937,U043,2019-07-05,Expense,Travel,258.0,Card,Jaipur,Gift,T05937,INR,False
T14623,U192,2020-09-29,Expense,Food,2152.0,Cash,Ahmedabad,Salary,T14623,INR,False
T10538,U004,2020-05-17,Expense,Rent,1215.0,UPI,Kolkata,rChxJ1egv,T10538,INR,False
T09513,U163,2022-03-04,Expense,Rent,143.0,Cash,Chennai,Grocery shopping,T09513,INR,False
T13231,U141,2021-07-08,Expense,Travel,365.0,UPI,Hyderabad,Monthly rent,T13231,INR,False
T02273,U139,2021-02-09,Expense,Rent,51.0,Card,Delhi,Doctor visit,T02273,INR,False
T12200,U042,2019-01-05,Expense,Rent,592.0,UPI,Bengaluru,Monthly rent,T12200,INR,False
T14986,U070,2020-03-09,Expense,Food,2845.0,Card,jaipur,7wKMnd5nQMm6YKPClcCr,T14986,INR,True
T09330,U121,2019-01-24,Expense,Food,127.0,Bank Transfer,mumbai,Doctor visit,T09330,INR,False
T08255,U095,2019-01-19,Expense,Others,892.0,Cash,Chennai,Gift,T08255,INR,False
T13495,U119,2021-06-08,Expense,Food,255.0,Bank Transfer,Lucknow,Uber to office,T13495,INR,False
T01739,U121,2020-01-19,Expense,Utilities,65.0,UPI,Chennai,Uber to office,T01739,INR,False
T00876,U157,2021-04-26,Income,Other Income,77536.0,Cash,Jaipur,Uber to office,T00876,INR,False
T10893,U159,2021-08-12,Expense,Rent,746.0,Card,Mumbai,7WfVwD83,T10893,INR,False
T10807,U052,2019-09-29,Expense,Food,336.0,UPI,Mumbai,,T10807,INR,False
T09983,U088,2021-05-24,Expense,Travel,195.0,Cash,Mumbai,Dinner at resto,T09983,INR,False
T11728,U006,2019-10-16,Expense,Food,1796.0,Bank Transfer,Pune,Dinner at resto,T11728,INR,False
T01924,U141,2020-06-17,Expense,Rent,85.0,Bank Transfer,Hyderabad,Netflix subscription ,T01924,INR,False
T07037,U145,2019-09-29,Expense,Rent,72.0,UPI,Lucknow,Doctor visit,T07037,INR,False
T04582,U091,2020-03-12,Expense,Utilities,312.0,Card,Jaipur,Gift,T04582,INR,False
T13674,U088,2022-07-17,Expense,Savings,431.0,Card,Lucknow,Dinner at resto,T13674,INR,False
T13389,U043,2020-10-13,Expense,Food,298.0,Cash,jaipur,Doctor visit,T13389,INR,False
T12199,U125,2022-04-01,Expense,Food,1125.0,Bank Transfer,Ahmedabad,Grocery shopping ,T12199,INR,False
T09318,U138,2021-07-01,Expense,Utilities,711.0,Card,Delhi,Dinner at resto,T09318,INR,False
T11109,U151,2021-02-10,Income,Bonus,55467.0,Bank Transfer,Ahmedabad,Monthly rent late,T11109,INR,False
T09597,U050,2022-03-24,Expense,Savings,56.0,Card,,Netflix subscription,T09597,INR,False
T12241,U039,2019-06-02,Income,Bonus,75939.0,Cash,Kolkata,Grocery shopping,T12241,INR,False
T00895,U014,2019-11-15,Expense,Entertainment,802.0,Bank Transfer,Bengaluru,Uber to office via app,T00895,INR,False
T00477,U014,2020-09-05,Expense,Entertainment,936.0,UPI,Kolkata,Dinner at resto,T00477,INR,False
T02752,U009,2021-07-17,Expense,Travel,604.0,UPI,Ahmedabad,Paid electricity bill,T02752,INR,False
T08638,U042,2019-08-16,Income,Other Income,48672.0,Cash,Ahmedabad,Course fee,T08638,INR,False
T05454,U163,2019-03-28,Expense,Others,1553.0,UPI,Pune,PzHzCcU4si,T05454,INR,False
T09266,U106,2022-03-30,Income,Other Income,36590.0,UPI,Pune,Paid electricity bill,T09266,INR,False
T09629,U171,2020-01-18,Expense,Travel,2704.0,UPI,Kolkata,Doctor visit,T09629,INR,False
T03710,U173,2020-09-13,Expense,Rent,3307.0,Cash,Kolkata,Gift ,T03710,INR,False
T06499,U143,2020-07-24,Expense,Utilities,77.0,UPI,,Uber to office,T06499,INR,False
T06804,U015,2021-05-01,Expense,Food,367.0,Cash,Chennai,Gift late,T06804,INR,False
T04195,U023,2022-09-19,Expense,Others,44.0,Bank Transfer,Mumbai,Uber to office,T04195,INR,False
T10176,U114,2019-04-23,Income,Bonus,48080.0,Cash,Hyderabad,Salary ,T10176,INR,False
T06306,U133,2019-06-08,Expense,Utilities,995.0,UPI,Jaipur,Salary,T06306,USD,False
T09306,U123,2022-10-27,Income,Bonus,43933.0,Bank Transfer,Bengaluru,Gift,T09306,INR,False
T09869,U043,2020-12-14,Income,Bonus,60047.0,Card,,Uber to office,T09869,INR,False
T12573,U165,2021-12-25,Expense,Food,715.0,UPI,hyderabad,Salary late,T12573,INR,False
T08097,U168,2021-05-08,Expense,Entertainment,2154.0,UPI,Chennai,Monthly rent,T08097,INR,False
T02142,U022,2022-07-18,Expense,Utilities,736.0,Card,Pune,Doctor visit,T02142,INR,False
T11208,U131,,Expense,Food,2103.0,UPI,Hyderabad,Salary ,T11208,INR,False
